Date,High,Low,Open,Close,Volume,Adj Close
2014-06-03,91.24857330322266,89.75,89.77999877929688,91.07714080810547,73177300.0,83.158447265625
2014-06-04,92.55571746826172,90.87285614013672,91.06285858154297,92.11714172363281,83870500.0,84.10804748535156
2014-06-05,92.76714324951172,91.80142974853516,92.31428527832031,92.47856903076172,75951400.0,84.43806457519531
2014-06-06,93.03713989257812,92.06714630126953,92.84285736083984,92.22428894042969,87484600.0,84.20587921142578
2014-06-09,93.87999725341797,91.75,92.69999694824219,93.69999694824219,75415000.0,85.55329895019531
2014-06-10,95.05000305175781,93.56999969482422,94.7300033569336,94.25,62777000.0,86.05547332763672
2014-06-11,94.76000213623047,93.47000122070312,94.12999725341797,93.86000061035156,45681000.0,85.69939422607422
2014-06-12,94.12000274658203,91.9000015258789,94.04000091552734,92.29000091552734,54749000.0,84.2658920288086
2014-06-13,92.44000244140625,90.87999725341797,92.19999694824219,91.27999877929688,54525000.0,83.34368896484375
2014-06-16,92.75,91.44999694824219,91.51000213623047,92.19999694824219,35561000.0,84.1837158203125
2014-06-17,92.69999694824219,91.80000305175781,92.30999755859375,92.08000183105469,29726000.0,84.07414245605469
2014-06-18,92.29000091552734,91.3499984741211,92.2699966430664,92.18000030517578,33514000.0,84.16544342041016
2014-06-19,92.30000305175781,91.33999633789062,92.29000091552734,91.86000061035156,35528000.0,83.87326049804688
2014-06-20,92.55000305175781,90.9000015258789,91.8499984741211,90.91000366210938,100898000.0,83.00587463378906
2014-06-23,91.62000274658203,90.5999984741211,91.31999969482422,90.83000183105469,43694000.0,82.93281555175781
2014-06-24,91.73999786376953,90.19000244140625,90.75,90.27999877929688,39036000.0,82.4306411743164
2014-06-25,90.69999694824219,89.6500015258789,90.20999908447266,90.36000061035156,36869000.0,82.50369262695312
2014-06-26,91.05000305175781,89.80000305175781,90.37000274658203,90.9000015258789,32629000.0,82.99674224853516
2014-06-27,92.0,90.7699966430664,90.81999969482422,91.9800033569336,64029000.0,83.98284149169922
2014-06-30,93.7300033569336,92.08999633789062,92.0999984741211,92.93000030517578,49482300.0,84.8502197265625
2014-07-01,94.06999969482422,93.12999725341797,93.5199966430664,93.5199966430664,38223000.0,85.38893127441406
2014-07-02,94.05999755859375,93.08999633789062,93.87000274658203,93.4800033569336,28465000.0,85.35242462158203
2014-07-03,94.0999984741211,93.19999694824219,93.66999816894531,94.02999877929688,22891800.0,85.8545913696289
2014-07-07,95.98999786376953,94.0999984741211,94.13999938964844,95.97000122070312,56468000.0,87.62593078613281
2014-07-08,96.80000305175781,93.91999816894531,96.2699966430664,95.3499984741211,65222000.0,87.05982971191406
2014-07-09,95.94999694824219,94.76000213623047,95.44000244140625,95.38999938964844,36436000.0,87.0963363647461
2014-07-10,95.55000305175781,93.5199966430664,93.76000213623047,95.04000091552734,39686000.0,86.77678680419922
2014-07-11,95.88999938964844,94.86000061035156,95.36000061035156,95.22000122070312,34018000.0,86.94114685058594
2014-07-14,96.88999938964844,95.6500015258789,95.86000061035156,96.44999694824219,42810000.0,88.06417083740234
2014-07-15,96.8499984741211,95.02999877929688,96.80000305175781,95.31999969482422,45477900.0,87.0324478149414
2014-07-16,97.0999984741211,94.73999786376953,96.97000122070312,94.77999877929688,53396300.0,86.5394058227539
2014-07-17,95.27999877929688,92.56999969482422,95.02999877929688,93.08999633789062,57298000.0,84.99632263183594
2014-07-18,94.73999786376953,93.0199966430664,93.62000274658203,94.43000030517578,49988000.0,86.21981811523438
2014-07-21,95.0,93.72000122070312,94.98999786376953,93.94000244140625,39079000.0,85.77244567871094
2014-07-22,94.88999938964844,94.12000274658203,94.68000030517578,94.72000122070312,55197000.0,86.4845962524414
2014-07-23,97.87999725341797,95.16999816894531,95.41999816894531,97.19000244140625,92918000.0,88.73986053466797
2014-07-24,97.31999969482422,96.41999816894531,97.04000091552734,97.02999877929688,45729000.0,88.59375762939453
2014-07-25,97.83999633789062,96.63999938964844,96.8499984741211,97.66999816894531,43469000.0,89.1781234741211
2014-07-28,99.23999786376953,97.55000305175781,97.81999969482422,99.0199966430664,55318000.0,90.4107437133789
2014-07-29,99.44000244140625,98.25,99.33000183105469,98.37999725341797,43143000.0,89.8263931274414
2014-07-30,98.69999694824219,97.66999816894531,98.44000244140625,98.1500015258789,33010000.0,89.61637878417969
2014-07-31,97.44999694824219,95.33000183105469,97.16000366210938,95.5999984741211,56843000.0,87.2880859375
2014-08-01,96.62000274658203,94.80999755859375,94.9000015258789,96.12999725341797,48511000.0,87.77200317382812
2014-08-04,96.58000183105469,95.16999816894531,96.37000274658203,95.58999633789062,39958000.0,87.27896118164062
2014-08-05,95.68000030517578,94.36000061035156,95.36000061035156,95.12000274658203,55933000.0,86.8498306274414
2014-08-06,95.4800033569336,94.70999908447266,94.75,94.95999908447266,38558000.0,86.70374298095703
2014-08-07,95.94999694824219,94.0999984741211,94.93000030517578,94.4800033569336,46711000.0,86.69457244873047
2014-08-08,94.81999969482422,93.27999877929688,94.26000213623047,94.73999786376953,41865000.0,86.93313598632812
2014-08-11,96.08000183105469,94.83999633789062,95.2699966430664,95.98999786376953,36585000.0,88.08013153076172
2014-08-12,96.87999725341797,95.61000061035156,96.04000091552734,95.97000122070312,33795000.0,88.0617904663086
2014-08-13,97.23999786376953,96.04000091552734,96.1500015258789,97.23999786376953,31916000.0,89.22712707519531
2014-08-14,97.56999969482422,96.80000305175781,97.33000183105469,97.5,28116000.0,89.4657211303711
2014-08-15,98.19000244140625,96.86000061035156,97.9000015258789,97.9800033569336,48951000.0,89.90617370605469
2014-08-18,99.37000274658203,97.9800033569336,98.48999786376953,99.16000366210938,47572000.0,90.98892974853516
2014-08-19,100.68000030517578,99.31999969482422,99.41000366210938,100.52999877929688,69399000.0,92.24603271484375
2014-08-20,101.08999633789062,99.94999694824219,100.44000244140625,100.56999969482422,52699000.0,92.28274536132812
2014-08-21,100.94000244140625,100.11000061035156,100.56999969482422,100.58000183105469,33478000.0,92.29190063476562
2014-08-22,101.47000122070312,100.19000244140625,100.29000091552734,101.31999969482422,44184000.0,92.97093200683594
2014-08-25,102.16999816894531,101.27999877929688,101.79000091552734,101.54000091552734,40270000.0,93.17279052734375
2014-08-26,101.5,100.86000061035156,101.41999816894531,100.88999938964844,33152000.0,92.57636260986328
2014-08-27,102.56999969482422,100.69999694824219,101.0199966430664,102.12999725341797,52369000.0,93.71417236328125
2014-08-28,102.77999877929688,101.55999755859375,101.58999633789062,102.25,68460000.0,93.82431030273438
2014-08-29,102.9000015258789,102.19999694824219,102.86000061035156,102.5,44595000.0,94.05368041992188
2014-09-02,103.73999786376953,102.72000122070312,103.05999755859375,103.30000305175781,53564000.0,94.78778076171875
2014-09-03,103.19999694824219,98.58000183105469,103.0999984741211,98.94000244140625,125421000.0,90.78704833984375
2014-09-04,100.08999633789062,97.79000091552734,98.8499984741211,98.12000274658203,85718000.0,90.03462219238281
2014-09-05,99.38999938964844,98.30999755859375,98.80000305175781,98.97000122070312,58457000.0,90.81458282470703
2014-09-08,99.30999755859375,98.05000305175781,99.30000305175781,98.36000061035156,46356700.0,90.25483703613281
2014-09-09,103.08000183105469,96.13999938964844,99.08000183105469,97.98999786376953,189846300.0,89.91532135009766
2014-09-10,101.11000061035156,97.76000213623047,98.01000213623047,101.0,100869600.0,92.67729949951172
2014-09-11,101.44000244140625,99.62000274658203,100.41000366210938,101.43000030517578,62353100.0,93.0718765258789
2014-09-12,102.19000244140625,101.08000183105469,101.20999908447266,101.66000366210938,62626100.0,93.28291320800781
2014-09-15,103.05000305175781,101.44000244140625,102.80999755859375,101.62999725341797,61316500.0,93.25537872314453
2014-09-16,101.26000213623047,98.88999938964844,99.80000305175781,100.86000061035156,66908100.0,92.54883575439453
2014-09-17,101.80000305175781,100.58999633789062,101.2699966430664,101.58000183105469,60926500.0,93.2094955444336
2014-09-18,102.3499984741211,101.55999755859375,101.93000030517578,101.79000091552734,37299400.0,93.40218353271484
2014-09-19,102.3499984741211,100.5,102.29000091552734,100.95999908447266,70902400.0,92.64059448242188
2014-09-22,102.13999938964844,100.58000183105469,101.80000305175781,101.05999755859375,52788400.0,92.73234558105469
2014-09-23,102.94000244140625,100.54000091552734,100.5999984741211,102.63999938964844,63402200.0,94.18216705322266
2014-09-24,102.8499984741211,101.19999694824219,102.16000366210938,101.75,60171800.0,93.36549377441406
2014-09-25,100.70999908447266,97.72000122070312,100.51000213623047,97.87000274658203,100092000.0,89.80522155761719
2014-09-26,100.75,98.4000015258789,98.52999877929688,100.75,62370500.0,92.4478759765625
2014-09-29,100.44000244140625,98.62999725341797,98.6500015258789,100.11000061035156,49766300.0,91.86064147949219
2014-09-30,101.54000091552734,100.52999877929688,100.80999755859375,100.75,55264100.0,92.4478759765625
2014-10-01,100.69000244140625,98.69999694824219,100.58999633789062,99.18000030517578,51491300.0,91.00727081298828
2014-10-02,100.22000122070312,98.04000091552734,99.2699966430664,99.9000015258789,47757800.0,91.6679458618164
2014-10-03,100.20999908447266,99.04000091552734,99.44000244140625,99.62000274658203,43469600.0,91.41102600097656
2014-10-06,100.6500015258789,99.41999816894531,99.94999694824219,99.62000274658203,37051200.0,91.41102600097656
2014-10-07,100.12000274658203,98.7300033569336,99.43000030517578,98.75,42094200.0,90.6126937866211
2014-10-08,101.11000061035156,98.30999755859375,98.76000213623047,100.80000305175781,57404700.0,92.49378204345703
2014-10-09,102.37999725341797,100.61000061035156,101.54000091552734,101.0199966430664,77376500.0,92.6956558227539
2014-10-10,102.02999877929688,100.30000305175781,100.69000244140625,100.7300033569336,66331600.0,92.42955780029297
2014-10-13,101.77999877929688,99.80999755859375,101.33000183105469,99.80999755859375,53583400.0,91.58535766601562
2014-10-14,100.5199966430664,98.56999969482422,100.38999938964844,98.75,63688600.0,90.6126937866211
2014-10-15,99.1500015258789,95.18000030517578,97.97000122070312,97.54000091552734,100933600.0,89.50241088867188
2014-10-16,97.72000122070312,95.41000366210938,95.55000305175781,96.26000213623047,72154500.0,88.32788848876953
2014-10-17,99.0,96.80999755859375,97.5,97.66999816894531,68179700.0,89.62169647216797
2014-10-20,99.95999908447266,98.22000122070312,98.31999969482422,99.76000213623047,77517300.0,91.53948211669922
2014-10-21,103.0199966430664,101.2699966430664,103.0199966430664,102.47000122070312,94623900.0,94.02617645263672
2014-10-22,104.11000061035156,102.5999984741211,102.83999633789062,102.98999786376953,68263100.0,94.50331115722656
2014-10-23,105.05000305175781,103.62999725341797,104.08000183105469,104.83000183105469,71074700.0,96.19168853759766
2014-10-24,105.48999786376953,104.52999877929688,105.18000030517578,105.22000122070312,47053900.0,96.54954528808594
2014-10-27,105.4800033569336,104.69999694824219,104.8499984741211,105.11000061035156,34187700.0,96.44861602783203
2014-10-28,106.73999786376953,105.3499984741211,105.4000015258789,106.73999786376953,48060900.0,97.94429779052734
2014-10-29,107.37000274658203,106.36000061035156,106.6500015258789,107.33999633789062,52687900.0,98.4948501586914
2014-10-30,107.3499984741211,105.9000015258789,106.95999908447266,106.9800033569336,40654800.0,98.16451263427734
2014-10-31,108.04000091552734,107.20999908447266,108.01000213623047,108.0,44639300.0,99.10047149658203
2014-11-03,110.30000305175781,108.01000213623047,108.22000122070312,109.4000015258789,52282600.0,100.3851089477539
2014-11-04,109.48999786376953,107.72000122070312,109.36000061035156,108.5999984741211,41574400.0,99.65104675292969
2014-11-05,109.30000305175781,108.12999725341797,109.0999984741211,108.86000061035156,37435900.0,99.88961791992188
2014-11-06,108.79000091552734,107.80000305175781,108.5999984741211,108.69999694824219,34968500.0,100.17529296875
2014-11-07,109.31999969482422,108.55000305175781,108.75,109.01000213623047,33691500.0,100.46098327636719
2014-11-10,109.33000183105469,108.66999816894531,109.0199966430664,108.83000183105469,27195500.0,100.29510498046875
2014-11-11,109.75,108.4000015258789,108.69999694824219,109.69999694824219,27442300.0,101.09687042236328
2014-11-12,111.43000030517578,109.37000274658203,109.37999725341797,111.25,46942400.0,102.52532196044922
2014-11-13,113.44999694824219,111.5999984741211,111.80000305175781,112.81999969482422,59522900.0,103.97219848632812
2014-11-14,114.19000244140625,111.20999908447266,113.1500015258789,114.18000030517578,44063600.0,105.22554016113281
2014-11-17,117.27999877929688,113.30000305175781,114.2699966430664,113.98999786376953,46746700.0,105.05043029785156
2014-11-18,115.69000244140625,113.88999938964844,113.94000244140625,115.47000122070312,44224000.0,106.41436767578125
2014-11-19,115.73999786376953,113.80000305175781,115.44000244140625,114.66999816894531,41869200.0,105.67709350585938
2014-11-20,116.86000061035156,114.8499984741211,114.91000366210938,116.30999755859375,43395500.0,107.1884765625
2014-11-21,117.56999969482422,116.02999877929688,117.51000213623047,116.47000122070312,57179300.0,107.33594512939453
2014-11-24,118.7699966430664,116.62000274658203,116.8499984741211,118.62999725341797,47450800.0,109.32652282714844
2014-11-25,119.75,117.44999694824219,119.06999969482422,117.5999984741211,68840400.0,108.37732696533203
2014-11-26,119.0999984741211,117.83000183105469,117.94000244140625,119.0,40768300.0,109.66753387451172
2014-11-28,119.4000015258789,118.05000305175781,119.2699966430664,118.93000030517578,24814400.0,109.60302734375
2014-12-01,119.25,111.2699966430664,118.80999755859375,115.06999969482422,83814000.0,106.04573822021484
2014-12-02,115.75,112.75,113.5,114.62999725341797,59348900.0,105.64022827148438
2014-12-03,116.3499984741211,115.11000061035156,115.75,115.93000030517578,43063400.0,106.83828735351562
2014-12-04,117.19999694824219,115.29000091552734,115.7699966430664,115.48999786376953,42044500.0,106.43280792236328
2014-12-05,116.08000183105469,114.63999938964844,115.98999786376953,115.0,38318900.0,105.98120880126953
2014-12-08,114.6500015258789,111.62000274658203,114.0999984741211,112.4000015258789,57664900.0,103.58513641357422
2014-12-09,114.30000305175781,109.3499984741211,110.19000244140625,114.12000274658203,60208000.0,105.17022705078125
2014-12-10,114.8499984741211,111.54000091552734,114.41000366210938,111.94999694824219,44565300.0,103.17041778564453
2014-12-11,113.80000305175781,111.33999633789062,112.26000213623047,111.62000274658203,41401700.0,102.86629486083984
2014-12-12,111.87000274658203,109.58000183105469,110.45999908447266,109.7300033569336,56028100.0,101.12451934814453
2014-12-15,111.5999984741211,106.3499984741211,110.69999694824219,108.2300033569336,67218100.0,99.74217224121094
2014-12-16,110.16000366210938,106.26000213623047,106.37000274658203,106.75,60790700.0,98.37821197509766
2014-12-17,109.83999633789062,106.81999969482422,107.12000274658203,109.41000366210938,53411800.0,100.82962036132812
2014-12-18,112.6500015258789,110.66000366210938,111.87000274658203,112.6500015258789,59006200.0,103.81551361083984
2014-12-19,113.23999786376953,111.66000366210938,112.26000213623047,111.77999877929688,88429800.0,103.01375579833984
2014-12-22,113.48999786376953,111.97000122070312,112.16000366210938,112.94000244140625,45167500.0,104.08277130126953
2014-12-23,113.33000183105469,112.45999908447266,113.2300033569336,112.54000091552734,26028400.0,103.71414947509766
2014-12-24,112.70999908447266,112.01000213623047,112.58000183105469,112.01000213623047,14479600.0,103.2257080078125
2014-12-26,114.5199966430664,112.01000213623047,112.0999984741211,113.98999786376953,33721000.0,105.05043029785156
2014-12-29,114.7699966430664,113.69999694824219,113.79000091552734,113.91000366210938,27598900.0,104.97673034667969
2014-12-30,113.91999816894531,112.11000061035156,113.63999938964844,112.5199966430664,29881500.0,103.69571685791016
2014-12-31,113.12999725341797,110.20999908447266,112.81999969482422,110.37999725341797,41403400.0,101.72354125976562
2015-01-02,111.44000244140625,107.3499984741211,111.38999938964844,109.33000183105469,53204600.0,100.75589752197266
2015-01-05,108.6500015258789,105.41000366210938,108.29000091552734,106.25,64285500.0,97.91742706298828
2015-01-06,107.43000030517578,104.62999725341797,106.54000091552734,106.26000213623047,65797100.0,97.92666625976562
2015-01-07,108.19999694824219,106.69999694824219,107.19999694824219,107.75,40105900.0,99.2998046875
2015-01-08,112.1500015258789,108.69999694824219,109.2300033569336,111.88999938964844,59364500.0,103.11512756347656
2015-01-09,113.25,110.20999908447266,112.66999816894531,112.01000213623047,53699500.0,103.2257080078125
2015-01-12,112.62999725341797,108.80000305175781,112.5999984741211,109.25,49650800.0,100.68215942382812
2015-01-13,112.80000305175781,108.91000366210938,111.43000030517578,110.22000122070312,67091900.0,101.57608032226562
2015-01-14,110.48999786376953,108.5,109.04000091552734,109.80000305175781,48956600.0,101.18904113769531
2015-01-15,110.05999755859375,106.66000366210938,110.0,106.81999969482422,60014000.0,98.4427261352539
2015-01-16,107.58000183105469,105.19999694824219,107.02999877929688,105.98999786376953,78513300.0,97.67781066894531
2015-01-20,108.97000122070312,106.5,107.83999633789062,108.72000122070312,49899900.0,100.1937255859375
2015-01-21,111.05999755859375,108.2699966430664,108.94999694824219,109.55000305175781,48575900.0,100.95864868164062
2015-01-22,112.47000122070312,109.72000122070312,110.26000213623047,112.4000015258789,53796400.0,103.58513641357422
2015-01-23,113.75,111.52999877929688,112.30000305175781,112.9800033569336,46464800.0,104.11962890625
2015-01-26,114.36000061035156,112.80000305175781,113.73999786376953,113.0999984741211,55615000.0,104.23023223876953
2015-01-27,112.4800033569336,109.02999877929688,112.41999816894531,109.13999938964844,95568700.0,100.58080291748047
2015-01-28,118.12000274658203,115.30999755859375,117.62999725341797,115.30999755859375,146477100.0,106.26691436767578
2015-01-29,119.19000244140625,115.55999755859375,116.31999969482422,118.9000015258789,84436400.0,109.57537841796875
2015-01-30,120.0,116.8499984741211,118.4000015258789,117.16000366210938,83745500.0,107.97183227539062
2015-02-02,119.16999816894531,116.08000183105469,118.05000305175781,118.62999725341797,62739100.0,109.32652282714844
2015-02-03,119.08999633789062,117.61000061035156,118.5,118.6500015258789,51915700.0,109.34498596191406
2015-02-04,120.51000213623047,118.30999755859375,118.5,119.55999755859375,70149700.0,110.18359375
2015-02-05,120.2300033569336,119.25,120.0199966430664,119.94000244140625,42246200.0,110.97004699707031
2015-02-06,120.25,118.44999694824219,120.0199966430664,118.93000030517578,43706600.0,110.03556823730469
2015-02-09,119.83999633789062,118.43000030517578,118.55000305175781,119.72000122070312,38889800.0,110.76651000976562
2015-02-10,122.1500015258789,120.16000366210938,120.16999816894531,122.0199966430664,62008500.0,112.89449310302734
2015-02-11,124.91999816894531,122.5,122.7699966430664,124.87999725341797,73561800.0,115.54060363769531
2015-02-12,127.4800033569336,125.56999969482422,126.05999755859375,126.45999908447266,74474500.0,117.0024185180664
2015-02-13,127.27999877929688,125.6500015258789,127.27999877929688,127.08000183105469,54272200.0,117.57605743408203
2015-02-17,128.8800048828125,126.91999816894531,127.48999786376953,127.83000183105469,63152400.0,118.26997375488281
2015-02-18,128.77999877929688,127.44999694824219,127.62999725341797,128.72000122070312,44891700.0,119.09342956542969
2015-02-19,129.02999877929688,128.3300018310547,128.47999572753906,128.4499969482422,37362400.0,118.84358215332031
2015-02-20,129.5,128.0500030517578,128.6199951171875,129.5,48948400.0,119.81507110595703
2015-02-23,133.0,129.66000366210938,130.02000427246094,133.0,70974100.0,123.0533218383789
2015-02-24,133.60000610351562,131.1699981689453,132.94000244140625,132.1699981689453,69228100.0,122.28540802001953
2015-02-25,131.60000610351562,128.14999389648438,131.55999755859375,128.7899932861328,74711700.0,119.15816497802734
2015-02-26,130.8699951171875,126.61000061035156,128.7899932861328,130.4199981689453,91287500.0,120.66629028320312
2015-02-27,130.57000732421875,128.24000549316406,130.0,128.4600067138672,62014800.0,118.85285186767578
2015-03-02,130.27999877929688,128.3000030517578,129.25,129.08999633789062,48096700.0,119.43573760986328
2015-03-03,129.52000427246094,128.08999633789062,128.9600067138672,129.36000061035156,37816300.0,119.68553161621094
2015-03-04,129.55999755859375,128.32000732421875,129.10000610351562,128.5399932861328,31666300.0,118.9268798828125
2015-03-05,128.75,125.76000213623047,128.5800018310547,126.41000366210938,56517100.0,116.9561767578125
2015-03-06,129.3699951171875,126.26000213623047,128.39999389648438,126.5999984741211,72842100.0,117.1319580078125
2015-03-09,129.57000732421875,125.05999755859375,127.95999908447266,127.13999938964844,88528500.0,117.63157653808594
2015-03-10,127.22000122070312,123.80000305175781,126.41000366210938,124.51000213623047,68856600.0,115.1982650756836
2015-03-11,124.7699966430664,122.11000061035156,124.75,122.23999786376953,68939000.0,113.09803771972656
2015-03-12,124.9000015258789,121.62999725341797,122.30999755859375,124.44999694824219,48362700.0,115.14275360107422
2015-03-13,125.4000015258789,122.58000183105469,124.4000015258789,123.58999633789062,51827300.0,114.34705352783203
2015-03-16,124.94999694824219,122.87000274658203,123.87999725341797,124.94999694824219,35874300.0,115.60536193847656
2015-03-17,127.31999969482422,125.6500015258789,125.9000015258789,127.04000091552734,51023100.0,117.53904724121094
2015-03-18,129.16000366210938,126.37000274658203,127.0,128.47000122070312,65270900.0,118.86211395263672
2015-03-19,129.25,127.4000015258789,128.75,127.5,45809500.0,117.96466064453125
2015-03-20,128.39999389648438,125.16000366210938,128.25,125.9000015258789,68695100.0,116.48431396484375
2015-03-23,127.8499984741211,126.5199966430664,127.12000274658203,127.20999908447266,37709700.0,117.69631958007812
2015-03-24,128.0399932861328,126.55999755859375,127.2300033569336,126.69000244140625,32842300.0,117.21525573730469
2015-03-25,126.81999969482422,123.37999725341797,126.54000091552734,123.37999725341797,51655200.0,114.15276336669922
2015-03-26,124.87999725341797,122.5999984741211,122.76000213623047,124.23999786376953,47572900.0,114.94845581054688
2015-03-27,124.69999694824219,122.91000366210938,124.56999969482422,123.25,39546200.0,114.0324935913086
2015-03-30,126.4000015258789,124.0,124.05000305175781,126.37000274658203,47099700.0,116.91915893554688
2015-03-31,126.48999786376953,124.36000061035156,126.08999633789062,124.43000030517578,42090600.0,115.12425231933594
2015-04-01,125.12000274658203,123.0999984741211,124.81999969482422,124.25,40621400.0,114.95770263671875
2015-04-02,125.55999755859375,124.19000244140625,125.02999877929688,125.31999969482422,32220100.0,115.94767761230469
2015-04-06,127.51000213623047,124.33000183105469,124.47000122070312,127.3499984741211,37194000.0,117.82585906982422
2015-04-07,128.1199951171875,125.9800033569336,127.63999938964844,126.01000213623047,35012300.0,116.5860824584961
2015-04-08,126.4000015258789,124.97000122070312,125.8499984741211,125.5999984741211,37329200.0,116.20674133300781
2015-04-09,126.58000183105469,124.66000366210938,125.8499984741211,126.55999755859375,32484000.0,117.09495544433594
2015-04-10,127.20999908447266,125.26000213623047,125.94999694824219,127.0999984741211,40188000.0,117.59456634521484
2015-04-13,128.57000732421875,126.61000061035156,128.3699951171875,126.8499984741211,36365100.0,117.36326599121094
2015-04-14,127.29000091552734,125.91000366210938,127.0,126.30000305175781,25524600.0,116.8543930053711
2015-04-15,127.12999725341797,126.01000213623047,126.41000366210938,126.77999877929688,28970400.0,117.29849243164062
2015-04-16,127.0999984741211,126.11000061035156,126.27999877929688,126.16999816894531,28369000.0,116.7341079711914
2015-04-17,126.13999938964844,124.45999908447266,125.55000305175781,124.75,51957000.0,115.4203109741211
2015-04-20,128.1199951171875,125.16999816894531,125.56999969482422,127.5999984741211,47054300.0,118.05719757080078
2015-04-21,128.1999969482422,126.66999816894531,128.10000610351562,126.91000366210938,32435100.0,117.41876983642578
2015-04-22,128.8699951171875,126.31999969482422,126.98999786376953,128.6199951171875,37654500.0,119.00090026855469
2015-04-23,130.4199981689453,128.13999938964844,128.3000030517578,129.6699981689453,45770900.0,119.97236633300781
2015-04-24,130.6300048828125,129.22999572753906,130.49000549316406,130.27999877929688,44525900.0,120.5367660522461
2015-04-27,133.1300048828125,131.14999389648438,132.30999755859375,132.64999389648438,96954200.0,122.72950744628906
2015-04-28,134.5399932861328,129.57000732421875,134.4600067138672,130.55999755859375,118924000.0,120.79582977294922
2015-04-29,131.58999633789062,128.3000030517578,130.16000366210938,128.63999938964844,63386100.0,119.01940155029297
2015-04-30,128.63999938964844,124.58000183105469,128.63999938964844,125.1500015258789,83195400.0,115.79039764404297
2015-05-01,130.1300048828125,125.30000305175781,126.0999984741211,128.9499969482422,58512600.0,119.30621337890625
2015-05-04,130.57000732421875,128.25999450683594,129.5,128.6999969482422,50988300.0,119.07491302490234
2015-05-05,128.4499969482422,125.77999877929688,128.14999389648438,125.80000305175781,49271400.0,116.39179992675781
2015-05-06,126.75,123.36000061035156,126.55999755859375,125.01000213623047,72141000.0,115.66088104248047
2015-05-07,126.08000183105469,124.0199966430664,124.7699966430664,125.26000213623047,43940900.0,116.37626647949219
2015-05-08,127.62000274658203,126.11000061035156,126.68000030517578,127.62000274658203,55550400.0,118.56890106201172
2015-05-11,127.55999755859375,125.62999725341797,127.38999938964844,126.31999969482422,42035800.0,117.36109161376953
2015-05-12,126.87999725341797,124.81999969482422,125.5999984741211,125.87000274658203,48160000.0,116.94300842285156
2015-05-13,127.19000244140625,125.87000274658203,126.1500015258789,126.01000213623047,34694200.0,117.07307434082031
2015-05-14,128.9499969482422,127.16000366210938,127.41000366210938,128.9499969482422,45203500.0,119.80455780029297
2015-05-15,129.49000549316406,128.2100067138672,129.07000732421875,128.77000427246094,38208000.0,119.6373291015625
2015-05-18,130.72000122070312,128.36000061035156,128.3800048828125,130.19000244140625,50882900.0,120.95661926269531
2015-05-19,130.8800048828125,129.63999938964844,130.69000244140625,130.07000732421875,44633200.0,120.84515380859375
2015-05-20,130.97999572753906,129.33999633789062,130.0,130.05999755859375,36454900.0,120.83580780029297
2015-05-21,131.6300048828125,129.8300018310547,130.07000732421875,131.38999938964844,39730400.0,122.07154083251953
2015-05-22,132.97000122070312,131.39999389648438,131.60000610351562,132.5399932861328,45596000.0,123.13996124267578
2015-05-26,132.91000366210938,129.1199951171875,132.60000610351562,129.6199951171875,70697600.0,120.4270248413086
